name,T0_1,T0_2,T0_3,T2_1,T2_2,T2_3,T4_1,T4_2,T4_3,T6_1,T6_2,T6_3,T8_1,T8_2,T8_3,Protein_id,jgi,ID,set,T2_vs_T0_CI.L,T2_vs_T0_CI.R,T2_vs_T0_diff,T2_vs_T0_p.adj,T2_vs_T0_p.val,T4_vs_T0_CI.L,T4_vs_T0_CI.R,T4_vs_T0_diff,T4_vs_T0_p.adj,T4_vs_T0_p.val,T4_vs_T2_CI.L,T4_vs_T2_CI.R,T4_vs_T2_diff,T4_vs_T2_p.adj,T4_vs_T2_p.val,T6_vs_T0_CI.L,T6_vs_T0_CI.R,T6_vs_T0_diff,T6_vs_T0_p.adj,T6_vs_T0_p.val,T6_vs_T4_CI.L,T6_vs_T4_CI.R,T6_vs_T4_diff,T6_vs_T4_p.adj,T6_vs_T4_p.val,T8_vs_T0_CI.L,T8_vs_T0_CI.R,T8_vs_T0_diff,T8_vs_T0_p.adj,T8_vs_T0_p.val,T8_vs_T6_CI.L,T8_vs_T6_CI.R,T8_vs_T6_diff,T8_vs_T6_p.adj,T8_vs_T6_p.val,T2_vs_T0_significant,T4_vs_T0_significant,T4_vs_T2_significant,T6_vs_T0_significant,T6_vs_T4_significant,T8_vs_T0_significant,T8_vs_T6_significant,significant,cluster
47843-jgi-mmetsp,16.951481736094635,16.64974473527642,16.834064917307593,16.749533422345607,16.65468198675049,16.322331350923932,16.625765222015808,16.843752274503913,17.06441724106496,16.67163603438884,16.73490662972052,16.809680824856443,16.67254848035585,16.75705998769004,16.762009999258666,47843-jgi-mmetsp,47843,47843-jgi-mmetsp,jgi-mmetsp,-0.4962707862192456,0.023774367113507444,-0.23624820955286907,0.8520064259206991,0.07121155407577366,-0.22714146036436167,0.29290369296839136,0.032881116302014846,0.9190707976856932,0.7879039384023516,0.009106749188507401,0.5291519025212604,0.2691293258548839,0.8396890399636477,0.043576135419994715,-0.33304520990399344,0.18699994342875959,-0.07302263323761693,0.9003511604673424,0.5525646143991736,-0.3659263262060083,0.15411882712674474,-0.10590374953963178,0.8639189531506452,0.3928587248479357,-0.34124688379106904,0.17879826954168399,-0.08122430712469253,0.8583326412481403,0.5095918879138865,-0.2682242505534521,0.2518209027793009,-0.0082016738870756,0.8997684429960435,0.9464202752374771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47857-jgi-mmetsp,19.234422648351696,19.045553941058742,19.17408437714485,19.02935955040929,19.044897122425937,19.080882283936702,19.120371281295512,19.150385760417187,19.089877234527073,19.15175424533463,19.21266812033629,19.161851475347333,19.264720278348115,19.276486028544333,19.240722968878345,47857-jgi-mmetsp,47857,47857-jgi-mmetsp,jgi-mmetsp,-0.18548569408560098,-0.01379564576997297,-0.09964066992778697,0.8355438400618815,0.026415167532629232,-0.11698725426299247,0.054702794052635534,-0.03114223010517847,0.9142827806371912,0.44519006543273343,-0.0173465843352055,0.1543434639804225,0.0684984398226085,0.8609838535537785,0.10783886501769986,-0.06177406600349186,0.10991598231213615,0.024070958154322142,0.9003604413724079,0.5531664836286404,-0.030631835898313392,0.14105821241731462,0.05521318825950061,0.8299337568450617,0.18677719763578604,0.023444412247352636,0.19513446056298064,0.10928943640516664,0.8147033304080824,0.016773920905251212,-6.265459069695056e-4,0.1710635024086585,0.0852184782508445,0.7164534146562175,0.051446823645600076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47861-jgi-mmetsp,15.418497127815685,15.006409210007172,15.292565395052348,15.279494797015284,14.962243866903071,15.17597988376385,14.769075301459585,15.133454038831099,14.923279049211951,14.809647916416337,15.091304949883588,14.933039957437463,15.069996336622571,15.13135881562935,15.040742923623663,47861-jgi-mmetsp,47861,47861-jgi-mmetsp,jgi-mmetsp,-0.3573697603124955,0.1575343035171684,-0.09991772839766355,0.8786983297774204,0.4148799538996497,-0.5546731463723567,-0.03976908254269279,-0.29722111445752475,0.893804679855157,0.027084840017715814,-0.45475541797469315,0.06014864585497076,-0.1973033860598612,0.8635002424519577,0.12101327499592326,-0.5519450016274337,-0.03704093779776979,-0.29449296971260175,0.8780890170943317,0.028261462244477464,-0.25472388716990896,0.26018017665975496,0.002728144744923,0.9009110620231326,0.9819861352190313,-0.4159099175813697,0.09899414624829422,-0.15845788566653773,0.8466178019307183,0.2051168031667335,-0.12141694786876794,0.393487115960896,0.13603508404606401,0.8379684679684184,0.27251865166539935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47867-jgi-mmetsp,17.704547342736383,17.777850040612556,17.767407376007178,17.614134252117537,17.576835327222547,17.679915252491988,17.696427203558542,17.56082212490128,17.540765290027174,17.558864760046433,17.534224492762185,17.533045909326972,17.5132995891446,17.633735868246127,17.64227596459161,47867-jgi-mmetsp,47867,47867-jgi-mmetsp,jgi-mmetsp,-0.2249391684020125,-0.027674116614019806,-0.12630664250801615,0.8267520422962215,0.016272628405893427,-0.24922923951704162,-0.05196418772904893,-0.15059671362304528,0.8812079381461053,0.005976438021678329,-0.12292259700902547,0.07434245477896723,-0.02429007111502912,0.8963423391993897,0.6018666314756462,-0.3065223916341708,-0.10925733984617808,-0.20788986574017443,0.8418506716519539,6.020219515455609e-4,-0.1559256780111255,0.041339373776867194,-0.057293152117129154,0.840021221003361,0.23008574793357706,-0.25213030501859207,-0.054865253230599376,-0.15349777912459572,0.7976836814636774,0.005304255792857896,-0.04424043927841764,0.15302461250957505,0.054392086615578705,0.8337394445022265,0.25316944011007814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47873-jgi-mmetsp,21.73071118405612,21.730362263850758,21.716815739263446,21.22610604227856,21.221826602958267,21.20281030442564,21.00073206583508,20.985860835830067,20.99915277530644,21.039319322384046,21.0441178113514,21.03786253424139,20.97072905424264,20.97655959696406,21.00506625195277,47873-jgi-mmetsp,47873,47873-jgi-mmetsp,jgi-mmetsp,-0.545509156798842,-0.4725883348730674,-0.5090487458359547,9.300080178869052e-8,7.219667303145536e-13,-0.7671749143624661,-0.6942540924366915,-0.7307145033995788,2.388615389678605e-7,9.113294102578992e-15,-0.2581261685265114,-0.18520534660073673,-0.22166575756362406,0.009872496626212026,1.3492383511519447e-8,-0.7219902506940544,-0.6490694287682798,-0.6855298397311671,2.588856283611374e-5,1.975929772393842e-14,0.008724252705524335,0.08164507463129901,0.04518466366841167,0.6772553520960801,0.019238405200760658,-0.7783051722998439,-0.7053843503740692,-0.7418447613369565,2.4356340806450054e-9,7.586449038621373e-15,-0.09277533256867677,-0.0198545106429021,-0.056314921605789436,0.44976906015979246,0.005562170778054409,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Cluster 1
47875-jgi-mmetsp,19.804904101157625,19.871264349197403,19.809067221348855,19.491947982275043,19.443840379296375,19.5289871679678,19.41750509218261,19.34903953513048,19.43728647974929,19.492740494243797,19.52659381242981,19.42390643862116,19.470827600048203,19.503346922727467,19.463243284810154,47875-jgi-mmetsp,47875,47875-jgi-mmetsp,jgi-mmetsp,-0.4137563038478341,-0.2665504575952859,-0.34015338072156,0.24909627533768813,2.9407447049930544e-7,-0.500737778006777,-0.35353193175422887,-0.42713485488050296,0.44791675538556164,2.296206192331323e-8,-0.16058439728521706,-0.013378551032668884,-0.08698147415894297,0.8241355992652801,0.024268916363511556,-0.4209345652626418,-0.2737287190100936,-0.3473316421363677,0.6382164433769502,2.3371645509457547e-7,0.006200289617861177,0.15340613587040935,0.07980321274413527,0.728363115970434,0.03586181557595864,-0.4228755444989581,-0.2756696982464099,-0.349272621372684,0.4112923864534446,2.197850398720191e-7,-0.0755439023625904,0.07166194388995778,-0.0019409792363163092,0.90018849628207,0.9551930157959556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47878-jgi-mmetsp,19.582432249330076,19.612618871142097,19.525679143034537,19.759974839068967,19.665865132853767,19.741288835542072,19.802152333879583,19.771147851447274,19.717124373138432,19.77913733295828,19.802055577111,19.85356983615967,19.88165990551714,19.98273678401793,19.964435715491277,47878-jgi-mmetsp,47878,47878-jgi-mmetsp,jgi-mmetsp,0.06817383718225203,0.22942519212315757,0.1487995146527048,0.7753149570055057,0.0016640715835319058,0.10927242084908231,0.2705237757899879,0.18989809831953508,0.8438405913275319,2.39329646469229e-4,-0.03952709380362249,0.12172426113728305,0.04109858366683028,0.8815697657444302,0.2889720676955986,0.15738515010363033,0.3186365050445359,0.2380108275740831,0.7960708236623377,3.0558130514397244e-5,-0.03251294821590475,0.12873840672500078,0.048112729254548015,0.8375340953301194,0.21835015234589378,0.28874170303610014,0.44999305797700573,0.36936738050655293,0.438864008344699,3.236508167666915e-7,0.05073087546201707,0.2119822304029226,0.13135655293246984,0.4006703555857598,0.003948920760975856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47879-jgi-mmetsp,18.30759140190937,18.455040199694366,18.38860172511898,18.12630658796259,18.35571681214845,18.285925176298598,18.149864435391024,18.098577052868187,18.11706616480258,18.148155569514074,18.004078926243693,18.013418575422058,18.202614594000465,18.035025459365436,18.131007769216673,47879-jgi-mmetsp,47879,47879-jgi-mmetsp,jgi-mmetsp,-0.26316041998575,0.007637253110372361,-0.12776158343768884,0.8498733088325702,0.06225163876829703,-0.3973073944350298,-0.12650972133890745,-0.26190855788696865,0.8646391525397943,0.0011743483184118153,-0.269545810997341,0.0012518620987813922,-0.1341469744492798,0.8440062327525978,0.051839427938803084,-0.4639255883956872,-0.19312791529956483,-0.32852675184762603,0.8263681066698013,1.8500874345701396e-4,-0.20201703050871858,0.06878064258740382,-0.06661819396065738,0.8529778325466147,0.3053087735073725,-0.3962606712614354,-0.125462998165313,-0.2608618347133742,0.7718768932251815,0.0012103375201817051,-0.06773391941380938,0.20306375368231303,0.06766491713425182,0.8430090340127645,0.298102828006813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47884-jgi-mmetsp,17.677575715753328,17.56236624848097,17.425503322692087,17.60842087468032,17.671946223278177,17.81510190193459,17.652250451495128,17.47418513624602,17.526882207739767,17.420123523594178,17.462546060105737,17.472372652975473,17.350071105481796,17.424651927205943,17.42023867022356,47884-jgi-mmetsp,47884,47884-jgi-mmetsp,jgi-mmetsp,-3.7681429783781306e-4,0.2870592896089695,0.14334123765556583,0.8465043977652946,0.05051527944799366,-0.14776054910189323,0.13967555480491406,-0.004042497148489588,0.920914075434168,0.9522115613128947,-0.29110178675745907,-0.0036656828506517747,-0.14738373480405542,0.8406312038668079,0.0452397429388762,-0.2471857353704015,0.04025036853640579,-0.10346768341699786,0.8900088032543703,0.1429653679118707,-0.24314323822191192,0.04429286568489538,-0.09942518626850827,0.821432472035575,0.15787496955487987,-0.3005459132917641,-0.013109809384956816,-0.15682786133836046,0.8245258362396625,0.0348798413699738,-0.19707822987476625,0.09035787403204104,-0.053360177921362606,0.8629968630763669,0.4348496115301749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47886-jgi-mmetsp,21.068175360585172,21.036997941965566,21.031789682009787,21.279468239115502,21.31231885003885,21.279431177685836,21.05019296866417,21.06701551485792,21.05900373041362,20.918291305478704,20.926059553883455,20.94635592681454,20.927991159214535,20.90979722874006,20.93363145332954,47886-jgi-mmetsp,47886,47886-jgi-mmetsp,jgi-mmetsp,0.20457100783150722,0.28493251368826505,0.24475176075988614,0.07142948293119651,1.319978853230834e-8,-0.027097676469985565,0.053263829386772266,0.01308307645839335,0.9150709452637561,0.492166716006588,-0.2718494372298717,-0.19148793137311387,-0.2316686843014928,0.016581080263202215,2.4724945626840797e-8,-0.15559948572298438,-0.07523797986622655,-0.11541873279460546,0.801071085552301,3.966682756803341e-5,-0.16868256218137773,-0.0883210563246199,-0.1285018092529988,0.030156208293295673,1.3988456126752066e-5,-0.16202846735383886,-0.08166696149708103,-0.12184771442545994,0.6658335666169775,2.357002952792429e-5,-0.046609734559233396,0.033751771297524436,-0.00642898163085448,0.8881432271986461,0.7337874998589535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47906-mmetsp,17.5024455762818,17.623734282707325,17.564375607439892,17.380291741156903,17.29856535886052,17.344697507551288,17.137847594116586,17.20381202211567,17.197252151902234,17.144335889885397,17.066936222109085,17.089792011065185,17.151350457373745,17.181422228458914,17.176970764362302,47906-mmetsp,47906,47906-mmetsp,mmetsp,-0.2958731251038899,-0.14879411413632077,-0.22233361962010534,0.5991531565015642,2.42728705535924e-5,-0.4574207382486272,-0.3103417272810581,-0.38388123276484265,0.5449785795597415,7.606191437256354e-8,-0.23508711862852189,-0.08800810766095273,-0.1615476131447373,0.6475026660898682,4.301517944712261e-4,-0.5367032866069026,-0.3896242756393334,-0.46316378112311796,0.4212848214541466,8.993889242049376e-9,-0.15282205384205988,-0.00574304287449072,-0.0792825483582753,0.7302065513791685,0.036748317102913555,-0.46714351089513934,-0.3200644999275702,-0.39360400541135476,0.31013049577191276,5.741857363714584e-8,-0.0039797297720213926,0.14309928119554777,0.0695597757117632,0.7327337109570977,0.06170424600651313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47920-jgi-mmetsp,19.987633470502118,19.971829487423044,19.958951897457155,20.085868836045407,20.045426001667877,20.039376206692268,20.121474137848878,20.11910487401793,20.13935930325163,20.013779752757834,20.025432526367318,20.046376959710727,20.135661685964344,20.18753722497761,20.137528143729696,47920-jgi-mmetsp,47920,47920-jgi-mmetsp,jgi-mmetsp,0.03834909776107191,0.1298216949210897,0.08408539634108081,0.7760738647657185,0.0017112416761087316,0.10810485466536827,0.19957745182538605,0.15384115324537717,0.7740982148332025,8.443198085203014e-6,0.024019458324287465,0.11549205548430526,0.06975575690429636,0.7791780308215082,0.006017180977443477,0.009988495904513381,0.10146109306453117,0.05572479448452228,0.8757704602931131,0.020934575224639092,-0.14385265734086378,-0.052380060180846,-0.0981163587608549,0.254664541386658,5.221437179874152e-4,0.13503443451643588,0.22650703167645364,0.18077073309644476,0.5404030052684266,1.5899641742094296e-6,0.07930964003191358,0.17078223719193136,0.12504593861192248,0.03996619971061538,6.30696129002539e-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
47925-jgi-mmetsp,15.006099120155072,14.812713190647218,14.758650158762078,14.264422733397796,14.268692530136471,14.232475636239132,13.972943263909665,13.879526312226622,13.898941282860546,13.330026052773045,13.803715111964747,13.841257248791843,13.760820692248183,13.757874000752137,13.811834190516011,47925-jgi-mmetsp,47925,47925-jgi-mmetsp,jgi-mmetsp,-0.8355846747031493,-0.3723297051575044,-0.6039571899303269,0.6732484271506204,9.746060733669704e-5,-1.173644688295335,-0.71038971874969,-0.9420172035225125,0.7040215129716748,1.1736833291726908e-6,-0.5696874983650081,-0.10643252881936313,-0.3380600135921856,0.7888000452756896,0.007858257943058021,-1.4324488367844028,-0.9691938672387578,-1.2008213520115802,0.58040280163845,8.216207203860214e-8,-0.4904316332618902,-0.027176663716245247,-0.25880414848906774,0.7182020420632615,0.03143029914094417,-1.3139386801221706,-0.8506837105765256,-1.082311195349348,0.42353459799258913,2.6055589202340963e-7,-0.1131173281105903,0.35013764143505466,0.11851015666223219,0.8409434142673486,0.28726549210478064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not significant
