label,condition,replicate,name,intensity,Protein_id,jgi,ID,set,T2_vs_T0_CI.L,T2_vs_T0_CI.R,T2_vs_T0_diff,T2_vs_T0_p.adj,T2_vs_T0_p.val,T4_vs_T0_CI.L,T4_vs_T0_CI.R,T4_vs_T0_diff,T4_vs_T0_p.adj,T4_vs_T0_p.val,T6_vs_T0_CI.L,T6_vs_T0_CI.R,T6_vs_T0_diff,T6_vs_T0_p.adj,T6_vs_T0_p.val,T8_vs_T0_CI.L,T8_vs_T0_CI.R,T8_vs_T0_diff,T8_vs_T0_p.adj,T8_vs_T0_p.val,T2_vs_T0_significant,T4_vs_T0_significant,T6_vs_T0_significant,T8_vs_T0_significant,significant,cluster
T2-1,T2,1,42704-jgi-mmetsp,18.500039894772222,42704-jgi-mmetsp,42704,42704-jgi-mmetsp,jgi-mmetsp,0.04090376900649736,0.12837238005361265,0.08463807453005501,0.7707065114663891,0.0011703087870470776,0.2515984560185945,0.3390670670657098,0.29533276154215216,0.2848959850879332,4.0261715123280286e-9,0.38753810143119655,0.4750067124783119,0.4312724069547542,0.07207915523647385,4.675652756870324e-11,0.3488777694669874,0.43634638051410274,0.39261207499054507,0.031409660142078535,1.4266653619596154e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T2-1,T2,1,42866-jgi-mmetsp,18.978670393885007,42866-jgi-mmetsp,42866,42866-jgi-mmetsp,jgi-mmetsp,0.3201634081745519,0.4178301511929865,0.3689967796837692,0.0155350092926074,1.0865475153428382e-9,0.5548491695278281,0.6525159125462627,0.6036825410370454,0.00489418730395511,3.130094235102588e-12,0.5356355342698409,0.6333022772882755,0.5844689057790582,0.019036428897585504,4.615266935993678e-12,0.5299801596578186,0.6276469026762532,0.5788135311670359,0.001819924689871862,5.1862933615204865e-12,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T2-1,T2,1,42867-mmetsp,17.552382257392413,42867-mmetsp,42867,42867-mmetsp,mmetsp,0.5058725374295281,0.6338577534299543,0.5698651454297412,0.0024384190649976837,1.5695292233391876e-10,0.36042789182430424,0.48841310782473046,0.42442049982451735,0.3042352753243089,4.9601445688208355e-9,0.41291499947781274,0.540900215478239,0.47690760747802585,0.2569297911049508,1.2772666923171895e-9,0.2713207254237697,0.39930594142419595,0.33531333342398284,0.3333676149114267,7.298437284898294e-8,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,42915-jgi-mmetsp,20.831140079535206,42915-jgi-mmetsp,42915,42915-jgi-mmetsp,jgi-mmetsp,0.42621058778662596,0.545526480242424,0.485868534014525,0.00719344204084544,4.506946154664916e-10,0.404034808394462,0.52335070085026,0.46369275462236104,0.16910386421718526,7.805110718292433e-10,0.47479261758292973,0.5941085100387278,0.5344505638108288,0.11952572306094297,1.4622117395554848e-10,0.35888904598906474,0.47820493844486284,0.4185469922169638,0.12918678284945273,2.58381720816499e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,42941-jgi-mmetsp,21.32645263983837,42941-jgi-mmetsp,42941,42941-jgi-mmetsp,jgi-mmetsp,0.4422024052461805,0.5563554106770968,0.49927890796163865,0.003032952352207058,1.9389844140861106e-10,0.43471144616441293,0.5488644515953293,0.4917879488798711,0.10010692336951417,2.3184846391838335e-10,0.5283173210673756,0.6424703264982919,0.5853938237828338,0.05680768495123719,2.927622195865076e-11,0.27580182189452784,0.3899548273254442,0.332878324609986,0.24760036139511432,2.1727111768222536e-8,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,42973-jgi-mmetsp,20.991608940806664,42973-jgi-mmetsp,42973,42973-jgi-mmetsp,jgi-mmetsp,-0.6495853243385049,-0.5684367415488275,-0.6090110329436662,9.162976461014437e-9,3.0236742150060796e-13,-0.7625647964907308,-0.6814162137010534,-0.7219905050958921,5.53576892595852e-6,3.863361235983733e-14,-0.730680744481225,-0.6495321616915476,-0.6901064530863863,2.1684337862457251e-4,6.673965877477879e-14,-0.6539336824710048,-0.5727850996813274,-0.6133593910761661,3.516825354507381e-5,2.774814586927422e-13,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T2-1,T2,1,43100-jgi-mmetsp,20.799729313951726,43100-jgi-mmetsp,43100,43100-jgi-mmetsp,jgi-mmetsp,-0.32078259502088924,-0.24187900422979924,-0.28133079962534424,0.025126934067616728,2.1374215859601555e-9,-0.15994585635240666,-0.08104226556131666,-0.12049406095686166,0.7977553640628562,2.2001484603825386e-5,-0.3243318745888416,-0.2454282837977516,-0.2848800791932966,0.2884409795925351,1.8467691609536284e-9,-0.26476718354192597,-0.18586359275083597,-0.22531538814638097,0.2615649657277626,2.758305938378589e-8,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 3
T2-1,T2,1,4337-mmetsp,18.043501334583812,4337-mmetsp,4337,4337-mmetsp,mmetsp,0.3452519346896417,0.4522000033962434,0.39872596904294255,0.017459827728631288,1.2694774157491787e-9,0.5678271288898415,0.6747751975964433,0.6213011632431424,0.009465348260484315,6.587677252489909e-12,0.7830975038485584,0.8900455725551601,0.8365715382018593,9.58981695874591e-4,1.8337141827762488e-13,0.6622098483042465,0.7691579170108482,0.7156838826575473,3.0481178029779176e-4,1.2046166202244259e-12,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T2-1,T2,1,43700-jgi-mmetsp,21.35281097210551,43700-jgi-mmetsp,43700,43700-jgi-mmetsp,jgi-mmetsp,0.24245613160091267,0.3302653356597082,0.28636073363031045,0.04872391345055943,6.0181642766234225e-9,0.1560658508859541,0.24387505494474965,0.19997045291535187,0.6410818632012856,3.4531691022457155e-7,0.12851455071604662,0.21632375477484217,0.1724191527454444,0.7226957098194117,1.7032852221069466e-6,0.004825655993779196,0.09263486005257478,0.04873025802317699,0.8257233555334942,0.03237563240456819,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,43807-jgi-mmetsp,18.9990102250416,43807-jgi-mmetsp,43807,43807-jgi-mmetsp,jgi-mmetsp,-0.023436031858699073,0.07987892887728348,0.028221448509292202,0.8742502916211602,0.2573832614039652,0.2983601002527169,0.4016750609886995,0.3500175806207082,0.28128514679700206,3.8715137853254755e-9,0.6049635436562095,0.708278504392192,0.6566210240242008,0.010586322946627036,2.2401834516556624e-12,0.6433092156597393,0.7466241763957218,0.6949666960277305,2.828701372615789e-4,1.1316973297493833e-12,FALSE,FALSE,TRUE,TRUE,TRUE,Cluster 4
T2-1,T2,1,43822-jgi-mmetsp,20.846176547003353,43822-jgi-mmetsp,43822,43822-jgi-mmetsp,jgi-mmetsp,-0.3888448299988625,-0.2788255947657319,-0.3338352123822972,0.07607814898032782,1.3793749422048172e-8,-0.5398577376136295,-0.4298385023804989,-0.48484811999706423,0.08892384952427336,1.7731671866185e-10,-0.6863809581567246,-0.576361722923594,-0.6313713405401593,0.027676231489431827,7.627897489150806e-12,-0.5916214594650697,-0.4816022242319391,-0.5366118418485044,0.016086521994695683,5.3196251075306505e-11,FALSE,FALSE,TRUE,TRUE,TRUE,Cluster 2
T2-1,T2,1,43854-jgi-mmetsp,20.319827035477797,43854-jgi-mmetsp,43854,43854-jgi-mmetsp,jgi-mmetsp,0.3023981633279928,0.4006890177430054,0.3515435905354991,0.02452153179793872,2.061625060405063e-9,0.17544441341373912,0.27373526782875174,0.22458984062124543,0.6390100120738988,3.329125002341784e-7,0.22257201639753504,0.32086287081254766,0.27171744360504135,0.5362254960228915,3.985239842337444e-8,0.11035705644888665,0.20864791086389928,0.15950248365639297,0.6438755310908291,1.2091792732282612e-5,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,43941-jgi-mmetsp,20.137705642335003,43941-jgi-mmetsp,43941,43941-jgi-mmetsp,jgi-mmetsp,-0.28598871707081497,-0.17515829141202477,-0.23057350424141987,0.35890925864975415,9.202267710503369e-7,-0.6579881680978695,-0.5471577424390793,-0.6025729552684744,0.019117943046479846,1.4564088435941228e-11,-0.783342308478325,-0.6725118828195348,-0.7279270956489299,0.007372766063805826,1.508587293815065e-12,-0.5905497083926897,-0.4797192827338995,-0.5351344955632946,0.0174696397651907,5.999049436743776e-11,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 3
T2-1,T2,1,44028-jgi-mmetsp,19.906675189311,44028-jgi-mmetsp,44028,44028-jgi-mmetsp,jgi-mmetsp,-0.31309229191083093,-0.20932531379919422,-0.2612088028550126,0.18819482598215637,1.1415350425881219e-7,-0.5632443943168044,-0.45947741620516763,-0.511360905260986,0.044733952857624076,4.705368920894135e-11,-0.6618982066724437,-0.5581312285608069,-0.6100147176166253,0.022489834811781177,5.714312611801584e-12,-0.6006867229733397,-0.49691974486170293,-0.5488032339175213,0.0073071232370023765,2.0258646054321736e-11,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 3
T2-1,T2,1,44030-jgi-mmetsp,22.01296572368232,44030-jgi-mmetsp,44030,44030-jgi-mmetsp,jgi-mmetsp,0.500082973349396,0.5839311118953999,0.542007042622398,1.272617213687373e-6,1.8271980777847676e-12,0.6018841574015491,0.685732295947553,0.6438082266745511,1.7899652043472034e-4,2.2949546221324024e-13,0.6454809967285685,0.7293291352745724,0.6874050660015705,4.373897955960876e-4,1.0396704940590466e-13,0.487735899429086,0.5715840379750899,0.529659968702088,7.484228620385451e-4,2.410523597874989e-12,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T2-1,T2,1,44040-jgi-mmetsp,19.411342097970483,44040-jgi-mmetsp,44040,44040-jgi-mmetsp,jgi-mmetsp,-0.1913507531575627,-0.07774782237481245,-0.13454928776618758,0.7163158412418024,2.2795341777777215e-4,-0.5787094615259691,-0.46510653074321895,-0.521907996134594,0.07195917161830262,1.0830880132809633e-10,-0.43530486190918594,-0.32170193112643575,-0.37850339651781084,0.36917865513061215,4.6972180610824995e-9,-0.6281146987970823,-0.5145117680143321,-0.5713132334057072,0.012370703684656644,3.694652891270261e-11,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 3
T2-1,T2,1,44178-jgi-mmetsp,21.312315086252664,44178-jgi-mmetsp,44178,44178-jgi-mmetsp,jgi-mmetsp,-0.6413181491647859,-0.4785791338518126,-0.5599486415082993,0.03240411567878126,3.234310688308079e-9,-0.7630629734181231,-0.6003239581051498,-0.6816934657616365,0.11737650311987416,3.2298494115560206e-10,-0.918341519987234,-0.7556025046742607,-0.8369720123307474,0.05591471771377078,2.828153404749883e-11,-0.777641591654803,-0.6149025763418297,-0.6962720839983163,0.043443261043775196,2.515885253687927e-10,TRUE,FALSE,FALSE,TRUE,TRUE,Cluster 2
T2-1,T2,1,44258-jgi-mmetsp,21.233591945774776,44258-jgi-mmetsp,44258,44258-jgi-mmetsp,jgi-mmetsp,0.1408636789209401,0.23137725923630748,0.18612046907862378,0.36994996229632643,1.042812023402189e-6,0.40605376158768514,0.4965673419030525,0.4513105517453688,0.04065751152575328,4.091984118192995e-11,0.48770895176809126,0.5782225320834586,0.532965741925775,0.022158494472756498,5.604239086780396e-12,0.4024443627476477,0.4929579430630151,0.4477011529053314,0.014343683926327308,4.502661411698766e-11,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T2-1,T2,1,44270-mmetsp,20.70062942284371,44270-mmetsp,44270,44270-mmetsp,mmetsp,-0.9572183581625796,-0.8361101189033403,-0.89666423853296,1.2759621795626893e-8,3.561235120223868e-13,-0.8586715463514539,-0.7375633070922146,-0.7981174267218343,0.002343518213483685,1.4486097003199366e-12,-0.8486892496565533,-0.727581010397314,-0.7881351300269337,0.008126000738649032,1.6854549031296831e-12,-0.9011414020762006,-0.7800331628169613,-0.840587282446581,1.6710756043478232e-4,7.759208045571401e-13,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 1
T2-1,T2,1,44289-jgi-mmetsp,22.47038085791821,44289-jgi-mmetsp,44289,44289-jgi-mmetsp,jgi-mmetsp,0.3603724771016641,0.43482382936259856,0.3975981532321313,1.3845433906942817e-4,1.804118480783383e-11,0.24030129234468697,0.31475264460562147,0.27752696847515423,0.1978864415805858,1.2718378313959536e-9,0.22788101897113686,0.30233237123207135,0.2651066951016041,0.30239845010993727,2.1704981903867283e-9,0.14662497600565524,0.22107632826658977,0.1838506521361225,0.3837121586877255,1.4134903668704092e-7,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,44339-jgi-mmetsp,20.123148486801565,44339-jgi-mmetsp,44339,44339-jgi-mmetsp,jgi-mmetsp,0.046139226219863855,0.20652780045000488,0.12633351333493437,0.8065583516786162,0.00491005966675452,0.5864183099350231,0.746806884165164,0.6666125970500936,0.12259936434034586,3.5420291587441173e-10,0.8146819699696475,0.9750705441997884,0.894876257084718,0.03424024781271237,1.0686290842578838e-11,0.7072389792307159,0.8676275534608568,0.7874332663457864,0.015262910600240012,4.920117013212464e-11,FALSE,FALSE,TRUE,TRUE,TRUE,Cluster 4
T2-1,T2,1,44342-jgi-mmetsp,21.067108859210364,44342-jgi-mmetsp,44342,44342-jgi-mmetsp,jgi-mmetsp,0.3565267754993297,0.4444807616700533,0.4005037685846915,0.0018350463530642832,1.2032773465884771e-10,0.27759740111985604,0.3655513872905796,0.32157439420521783,0.21280399444544207,1.5947063239844522e-9,0.2201286652024916,0.30808265137321517,0.2641056582878534,0.4675302730905872,1.5548155587759667e-8,0.08488271864548166,0.1728367048162052,0.12885971173084343,0.681434227135084,3.283477517799435e-5,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,44404-mmetsp,20.90929335607784,44404-mmetsp,44404,44404-mmetsp,mmetsp,0.46736650042956834,0.5535634171550984,0.5104649587923333,1.2845603934531389e-5,5.232011213936267e-12,0.33505155568111017,0.42124847240664015,0.37815001404387516,0.09081463156137916,1.8706773903916597e-10,0.419044540979945,0.505241457705475,0.46214299934270997,0.043907335450292524,1.7210622866576732e-11,0.2961280544598159,0.38232497118534586,0.3392265128225809,0.07456290127254303,6.732934293033813e-10,TRUE,FALSE,TRUE,FALSE,TRUE,Cluster 4
T2-1,T2,1,44457-jgi-mmetsp,19.548386861528932,44457-jgi-mmetsp,44457,44457-jgi-mmetsp,jgi-mmetsp,0.11731777395660829,0.2247325947975642,0.17102518437708625,0.5760864089415606,1.4604861847333684e-5,0.24838983504711126,0.35580465588806715,0.3020972454675892,0.4753496089268303,3.2788673897383426e-8,0.5059620077994762,0.6133768286404322,0.5596694182199542,0.0519093948974804,2.4216079464825104e-11,0.4019208806872439,0.5093357015281998,0.45562829110772185,0.04623313841150948,2.785295229255198e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T2-1,T2,1,44487-jgi-mmetsp,20.028071413617972,44487-jgi-mmetsp,44487,44487-jgi-mmetsp,jgi-mmetsp,-0.258942682106343,-0.1823894189492858,-0.2206660505278144,0.10176766867672955,2.4788915680482603e-8,-0.4294270353391017,-0.35287377218204447,-0.3911504037605731,0.03280647150414004,3.0575134324839185e-11,-0.4473150903710053,-0.37076182721394807,-0.4090384587924767,0.04473330442266868,1.792803654739379e-11,-0.4627756506384369,-0.38622238748137966,-0.4244990190599083,0.004189850708453488,1.150430048793112e-11,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 3
T2-1,T2,1,44535-jgi,15.611271259601255,44535-jgi,44535,44535-jgi,jgi,-1.2533494462833903,-0.960298523189643,-1.1068239847365167,0.01557807448402424,1.0906683541338219e-9,-1.5875227245160004,-1.2944718014222532,-1.4409972629691268,0.045513035614502075,4.8292934622111626e-11,-1.2085401322224096,-0.9154892091286624,-1.062014670675536,0.2846875165011382,1.7680230381156314e-9,-1.253391399855175,-0.9603404767614276,-1.1068659383083013,0.09267336641015375,1.0901844086549754e-9,TRUE,TRUE,FALSE,FALSE,TRUE,Cluster 1
T2-1,T2,1,44584-jgi-mmetsp,21.801512653431423,44584-jgi-mmetsp,44584,44584-jgi-mmetsp,jgi-mmetsp,0.09457570480246263,0.17820265524006002,0.13638918002126132,0.5602634406100948,1.150152024114947e-5,0.20653721582029066,0.29016416625788805,0.24835069103908936,0.4214664887022487,1.764407661039283e-8,0.36774944331746456,0.45137639375506194,0.40956291853626325,0.07488838557419954,5.065985199794055e-11,0.3432146403636091,0.4268415908012065,0.3850281155824078,0.025920600005299964,1.0555786861912528e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T2-1,T2,1,44810-jgi-mmetsp,21.103044710505543,44810-jgi-mmetsp,44810,44810-jgi-mmetsp,jgi-mmetsp,0.4925592289672096,0.6252227459853259,0.5588909874762678,0.004858411841602724,3.0195406734364865e-10,0.3202170652838383,0.4528805823019546,0.38654882379289646,0.4407396012004366,2.1924935336485713e-8,0.2941863109031644,0.4268498279212807,0.36051806941222253,0.5492072819522431,4.835251281241203e-8,0.12346308647735073,0.256126603495467,0.18979484498640886,0.6890874747456304,4.1182663305719446e-5,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,44843-jgi-mmetsp,22.00276069395004,44843-jgi-mmetsp,44843,44843-jgi-mmetsp,jgi-mmetsp,0.18228694692378375,0.2654604642343492,0.2238737055790665,0.14244672481332182,5.3866216959337674e-8,0.33159165590304207,0.4147651732136075,0.3731784145583248,0.08158923633514174,1.433687143914338e-10,0.5038956561265722,0.5870691734371376,0.5454824147818549,0.00747172898702721,1.535285875185124e-12,0.5033289827205416,0.586502500031107,0.5449157413758243,4.2930022791785573e-4,1.5546063788192386e-12,FALSE,FALSE,TRUE,TRUE,TRUE,Cluster 4
T2-1,T2,1,44883-jgi-mmetsp,20.38700844704001,44883-jgi-mmetsp,44883,44883-jgi-mmetsp,jgi-mmetsp,-0.35505591077978127,-0.247773533944142,-0.30141472236196165,0.115543070903735,3.317328429281509e-8,-0.5520874905181603,-0.44480511368252107,-0.4984463021003407,0.06739153380094966,9.477350636191833e-11,-0.6508755392575434,-0.5435931624219041,-0.5972343508397238,0.0347780399105607,1.0976773510274437e-11,-0.587384781507654,-0.4801024046720148,-0.5337435930898344,0.013638398510149861,4.200870812272554e-11,FALSE,FALSE,TRUE,TRUE,TRUE,Cluster 3
T2-1,T2,1,44962-jgi-mmetsp,20.891798833584108,44962-jgi-mmetsp,44962,44962-jgi-mmetsp,jgi-mmetsp,0.34191218774369486,0.44159989552711226,0.39175604163540356,0.010692609505008308,6.847517498813014e-10,0.2236704506694272,0.3233581584528446,0.2735143045611359,0.4984808563337961,4.3390421916754484e-8,0.16348544331916398,0.2631731511025814,0.21332929721087268,0.6885657909929781,6.791352871599939e-7,0.04446020721158543,0.14414791499500285,0.09430406110329415,0.7772248234229197,0.0013863433146092956,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,45091-jgi-mmetsp,19.834343392980447,45091-jgi-mmetsp,45091,45091-jgi-mmetsp,jgi-mmetsp,-0.4266201568557653,-0.31156242663340467,-0.369091291744585,0.054609256299115665,7.278524948591939e-9,-0.8227302913454471,-0.7076725611230865,-0.7652014262342668,0.0020649213581491904,1.2978058655599195e-12,-0.8110983414916075,-0.696040611269247,-0.7535694763804273,0.007563881690418751,1.560508897839713e-12,-0.7577972560575146,-0.642739525835154,-0.7002683909463343,0.0012478984135129276,3.768531959387396e-12,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T2-1,T2,1,45175-jgi-mmetsp,20.237345998278936,45175-jgi-mmetsp,45175,45175-jgi-mmetsp,jgi-mmetsp,0.3255337309857402,0.4398440190954525,0.38268887504059634,0.040007728423203895,4.443776133033977e-9,0.36691505547403896,0.4812253435837513,0.42407019952889513,0.20157415723236202,1.3451090480075992e-9,0.40587235643731095,0.5201826445470232,0.4630275004921671,0.18742226739078494,4.796761691784845e-10,0.3002515933941374,0.4145618815038497,0.35740673744899354,0.20127457610277907,9.779513200804136e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,45185-jgi-mmetsp,21.899675777495077,45185-jgi-mmetsp,45185,45185-jgi-mmetsp,jgi-mmetsp,0.25183190361404184,0.33488543879701427,0.29335867120552805,0.02699485588137276,2.3845498214675934e-9,0.3472557649720528,0.4303093001550252,0.388782532563539,0.06436679715963381,8.669567648232817e-11,0.28787147653783973,0.37092501172081216,0.32939824412932595,0.20298604439309922,6.147041368165078e-10,0.15653896693988611,0.23959250212285854,0.19806573453137233,0.4122621366179007,2.0799233729960837e-7,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,45216-jgi-mmetsp,20.908631506486177,45216-jgi-mmetsp,45216,45216-jgi-mmetsp,jgi-mmetsp,-0.2345996340251083,-0.11709638108528331,-0.1758480075551958,0.613434442909921,2.6767976807449633e-5,-0.5631822072711251,-0.4456789543313001,-0.5044305808012126,0.10207021883664595,2.4176384131268553e-10,-0.5121705224879946,-0.39466726954816955,-0.45341889601808205,0.22345004033228116,8.482817296769752e-10,-0.5621237145668899,-0.4446204616270649,-0.5033720880969774,0.04306685040552273,2.4783929884193497e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 3
T2-1,T2,1,45223-jgi-mmetsp,20.80401423332942,45223-jgi-mmetsp,45223,45223-jgi-mmetsp,jgi-mmetsp,0.42375592541865387,0.525145507553091,0.47445071648587245,0.001264421094957096,8.705401151563903e-11,0.252119087477315,0.35350866961175215,0.30281387854453357,0.415644146209274,1.653643062008607e-8,0.20126238759536036,0.3026519697297975,0.25195717866257894,0.6101851710951293,1.3176925561547158e-7,0.09188517659065483,0.19327475872509198,0.1425799676578734,0.6943906644151815,4.844062623846816e-5,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-1,T2,1,45357-jgi-mmetsp,20.814320538932527,45357-jgi-mmetsp,45357,45357-jgi-mmetsp,jgi-mmetsp,-0.5956610708129129,-0.44369740873691277,-0.5196792397749128,0.03369569739753614,3.4727621930437946e-9,-0.886657449602531,-0.7346937875265309,-0.810675618564531,0.022551000434441724,1.8273175937158284e-11,-0.9099999973541772,-0.7580363352781772,-0.8340181663161772,0.03822221240869934,1.3014476644560229e-11,-0.7925341925947225,-0.6405705305187224,-0.7165523615567224,0.021394353154088695,7.95187373131648e-11,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T2-1,T2,1,45395-jgi-mmetsp,20.56620936053159,45395-jgi-mmetsp,45395,45395-jgi-mmetsp,jgi-mmetsp,-0.1864383886756772,-0.10515443825535987,-0.14579641346551853,0.49007039100500766,4.38165912272658e-6,-0.5604348416853443,-0.47915089126502697,-0.5197928664751856,0.0033770921483464076,2.0803495375396322e-12,-0.7126274468460191,-0.6313434964257018,-0.6719854716358604,3.75209379478955e-4,9.395706604138398e-14,-0.6289205607763061,-0.5476366103559888,-0.5882785855661474,7.99061797449346e-5,4.685702158691835e-13,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 3
T2-1,T2,1,45412-jgi-mmetsp,21.18163674495223,45412-jgi-mmetsp,45412,45412-jgi-mmetsp,jgi-mmetsp,0.6837408233635365,0.8327469353766184,0.7582438793700774,3.2523885919171093e-4,3.210245808388627e-11,0.10495035826155848,0.25395647027464047,0.17945341426809946,0.8400046118158988,1.9725850144961904e-4,-0.10180507767309104,0.04720103433999094,-0.027302021666550047,0.899222899878136,0.440692227189838,-0.4537885819484793,-0.3047824699353973,-0.3792855259419383,0.3581553904571561,1.0081801387093139e-7,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 3
T2-1,T2,1,45449-jgi-mmetsp,20.485169605425018,45449-jgi-mmetsp,45449,45449-jgi-mmetsp,jgi-mmetsp,-0.29950476450316704,-0.2090611666077342,-0.2542829655554506,0.11516399871309978,3.2911478493575835e-8,-0.4584767154881478,-0.3680331175927149,-0.41325491654043134,0.07417713124602418,1.1553322810870195e-10,-0.4974633706611529,-0.40701977276572004,-0.4522415717134365,0.06630110090939985,3.95611951865524e-11,-0.4913283699543081,-0.40088477205887524,-0.4461065710065917,0.014686475298879112,4.655015742194868e-11,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 3
T2-1,T2,1,45537-jgi-mmetsp,20.190385826456563,45537-jgi-mmetsp,45537,45537-jgi-mmetsp,jgi-mmetsp,0.32751982802346535,0.4075234794595738,0.36752165374151957,0.0016379968384863139,1.0840142092231805e-10,0.3115920532953317,0.3915957047314401,0.3515938790133859,0.09008507606112785,1.8323852891633035e-10,0.3880093823834442,0.4680130338195526,0.4280112081014984,0.04443036814156009,1.7661255183234187e-11,0.15786042971140535,0.23786408114751378,0.19786225542945957,0.3824449824288222,1.389793562481635e-7,TRUE,FALSE,TRUE,FALSE,TRUE,Cluster 4
T2-1,T2,1,45551-jgi-mmetsp,19.333986507061468,45551-jgi-mmetsp,45551,45551-jgi-mmetsp,jgi-mmetsp,0.32254222403949806,0.4268848936402957,0.3747135588398969,0.02373336495165458,1.9658943955366028e-9,0.3871623572558637,0.4915050268566613,0.4393336920562625,0.11397872642987172,3.0395485329036986e-10,0.46104696901208764,0.5653896386128853,0.5132183038124865,0.0730942309978923,4.8134164613100156e-11,0.49668864844389626,0.6010313180446939,0.5488599832442951,0.007755395022183859,2.1615711125030083e-11,TRUE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T2-1,T2,1,45608-mmetsp,20.53692102748439,45608-mmetsp,45608,45608-mmetsp,mmetsp,0.3918740841463789,0.48988078859693596,0.44087743637165744,0.002146778784261247,1.3901387391814202e-10,0.4185980151600598,0.5166047196106168,0.4676013673853383,0.05682413857279039,6.913904103673419e-11,0.48876452805505244,0.5867712325056095,0.537767880280331,0.03827636188163888,1.3049180848151902e-11,0.2755088779781746,0.3735155824287316,0.3245122302034531,0.16289212575765658,5.048301770145966e-9,TRUE,FALSE,TRUE,FALSE,TRUE,Cluster 4
T2-1,T2,1,45653-jgi-mmetsp,22.099490172443147,45653-jgi-mmetsp,45653,45653-jgi-mmetsp,jgi-mmetsp,-0.5218866801076659,-0.4465980185852031,-0.4842423493464345,1.4643781200082373e-6,1.9408088088556815e-12,-0.7577044114123476,-0.6824157498898847,-0.7200600806511162,8.748924492548193e-7,1.609599380396969e-14,-0.7996436493719722,-0.7243549878495094,-0.7619993186107408,6.173117779728959e-6,8.102657703707715e-15,-0.7812055095845197,-0.7059168480620569,-0.7435611788232883,7.90896906183514e-9,1.0905145862189445e-14,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T2-1,T2,1,45810-jgi,19.503262449467016,45810-jgi,45810,45810-jgi,jgi,-0.9882122493023506,-0.8531080786150365,-0.9206601639586935,2.587917526493245e-7,9.681324512792694e-13,-1.2317647813344839,-1.0966606106471697,-1.1642126959908268,1.3300440777034333e-5,5.689399273981249e-14,-1.0758639901226492,-0.940759819435335,-1.0083119047789921,0.0017667330684990063,3.2338687800561004e-13,-0.9657347255404578,-0.8306305548531436,-0.8981826401968007,3.393063549700854e-4,1.3037206251239438e-12,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 1
T2-1,T2,1,45927-jgi-mmetsp,20.35427652203095,45927-jgi-mmetsp,45927,45927-jgi-mmetsp,jgi-mmetsp,0.33475781250183406,0.43504350436197153,0.3849006584319028,0.013497288056580304,9.036080006564778e-10,0.2752065168302163,0.37549220869035377,0.32534936276028503,0.32788608753492476,6.391314571046594e-9,0.18301357340370533,0.2832992652638428,0.23315641933377407,0.6484558380271482,2.7523564773295265e-7,0.17806995053969704,0.2783556423998345,0.22821279646976578,0.44891904078339884,3.481544507727782e-7,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
