Protein_id,name_ID,name,ID,RAW.T0-1,RAW.T0-2,RAW.T0-3,RAW.T2-1,RAW.T2-2,RAW.T2-3,RAW.T4-1,RAW.T4-2,RAW.T4-3,RAW.T6-1,RAW.T6-2,RAW.T6-3,RAW.T8-1,RAW.T8-2,RAW.T8-3,set,BATCH_CORRECT.T0-1,BATCH_CORRECT.T0-2,BATCH_CORRECT.T0-3,BATCH_CORRECT.T2-1,BATCH_CORRECT.T2-2,BATCH_CORRECT.T2-3,BATCH_CORRECT.T4-1,BATCH_CORRECT.T4-2,BATCH_CORRECT.T4-3,BATCH_CORRECT.T6-1,BATCH_CORRECT.T6-2,BATCH_CORRECT.T6-3,BATCH_CORRECT.T8-1,BATCH_CORRECT.T8-2,BATCH_CORRECT.T8-3
A0A6S7ZNL9-mmetsp,A0A6S7ZNL9,A0A6S7ZNL9,A0A6S7ZNL9,1540235.88,1160661.86,1225448.465,1693733.927,1227913.668,1480284.819,2271620.023,1628066.492,2044155.82,2098486.59,1649235.087,1996380.33,1953393.538,1503100,1733407.141,mmetsp,1322114.233366123,1401949.4482530474,1286215.374268265,1473003.6917171548,1469388.7529561173,1498842.0611453312,2041069.030125222,1870657.1950704157,1969316.6260446748,1870877.8750037195,1891884.8076922337,1929454.4007648844,1728250.574821991,1745342.298976295,1710038.6186878632
A0A6S7ZNV7-mmetsp,A0A6S7ZNV7,A0A6S7ZNV7,A0A6S7ZNV7,143283.0788,89886.14473,68567.48859,111127.1318,73051.53937,73088.98802,177656.2009,81652.27628,126810.2564,129163.6765,75425.87459,105948.2544,138513.6666,80925,132724.6173,mmetsp,111186.62647461909,117593.34222961857,80596.73405099145,80552.78806222073,98768.8157065405,84217.7194811281,143932.6895322874,108386.19589562452,127239.71541499463,97735.56908427554,101423.80733644636,110532.64590078233,106642.97541508348,107572.95250026727,131976.15627471844
A0A6S7ZNX3-mmetsp,A0A6S7ZNX3,A0A6S7ZNX3,A0A6S7ZNX3,143610.035,48964.67645,139492.176,116807.4593,43897.2042,126323.3907,137996.7361,51658.92661,127436.4799,110644.185,55702.61457,127047.9125,128112.2101,51534,125059.8513,mmetsp,115774.74268164889,99952.4366224377,112640.8788784164,94542.75471436103,94483.89167984895,100088.51203897472,111328.09934275552,102859.92725280809,101149.49857988376,89660.44163962566,107223.6589620572,100779.11965460444,103497.95124641625,102725.11313886591,98884.11773049677
A0A6S7ZNY6-mmetsp,A0A6S7ZNY6,A0A6S7ZNY6,A0A6S7ZNY6,48373.16083,104181.7875,37049.31253,53898.97801,130402.4857,45313.42274,45392.92739,107456.0695,29934.64242,43772.65361,97518.95156,32151.74414,39999.50392,92460,27970.42669,mmetsp,64637.63627202488,61581.32897475663,64249.12953036093,71109.47437394437,82182.04873195147,72032.73938345621,61147.18631660189,64153.822101123005,57548.12785413588,59249.521366176385,56346.56310616103,59636.32057598809,54830.40775228956,52371.91519412398,55698.11756613988
A0A6S7ZNZ2-mmetsp,A0A6S7ZNZ2,A0A6S7ZNZ2,A0A6S7ZNZ2,472010.2307,200383.3684,434686.524,470327.6769,205986.673,428396.8955,488270.8398,223339.6861,428858.7189,470796.6397,212993.3854,407642.9622,477561.7929,213200,409897.84,mmetsp,367543.91158805514,356531.50513063726,381022.9600634436,365752.67841208645,361832.74750557676,375916.54212367564,384854.8246069305,378250.2966030503,376291.4868910438,366251.93241849926,368461.7429529943,359066.85738889873,373454.059834782,368657.21939966135,360897.54555273935
A0A6S7ZP73-mmetsp,A0A6S7ZP73,A0A6S7ZP73,A0A6S7ZP73,214875.5749,192527.256,241062.7171,247661.1314,230086.8604,291814.2237,238543.4024,216636.3957,297606.9145,302959.7359,298180.3774,382882.7871,252558.6096,237140,307784.5314,mmetsp,224332.3709191318,222647.0848874487,212058.2924451771,259625.94526737873,258334.9808767727,253823.7275135727,249810.73147502882,245554.79341500928,258590.76336505014,319154.76275977213,323035.19247546734,328767.67354127095,264898.06901402364,265036.6412500375,266966.3294568744
A0A6S7ZP76-mmetsp,A0A6S7ZP76,A0A6S7ZP76,A0A6S7ZP76,53451.33461,51759.65789,41840.84665,49509.89436,37439.40799,35692.94971,58688.77119,36507.74674,44395.7663,53765.47469,32107.03015,38969.30513,59428.86249,33424,40739.06735,mmetsp,43085.50875263459,55191.41739457525,45868.66639161514,38804.31590565792,43726.76478204077,39941.52295986864,48774.412960376925,42980.88585825121,48331.84613745804,43426.72774319133,39457.71501256873,43100.23376735983,49578.30021445104,40512.06824919987,44806.448855283226
A0A6S7ZP82-mmetsp,A0A6S7ZP82,A0A6S7ZP82,A0A6S7ZP82,22827.53273,45784.04868,79318.94703,23548.73652,36106.70209,41092.25593,20277.64204,35165.1513,46124.83894,22012.68892,38269.38316,46988.39133,24856.10768,39272,56152.1717,mmetsp,38492.82365106274,45975.591814101375,57149.91842767921,39404.501187567366,35459.550570261534,29525.16693340713,35269.49330415028,34436.39955993795,33161.993742765626,37462.77526857041,37809.66205153191,33786.045144798554,41057.156005765144,38899.17144784758,40408.30692537257
A0A6S7ZP96-mmetsp,A0A6S7ZP96,A0A6S7ZP96,A0A6S7ZP96,209557.0883,265093.6797,208177.638,158974.7287,212482.9809,172214.4973,232523.7602,293094.5906,224593.8944,162058.6824,240173.2273,201595.984,177763.7034,265190,268195.1789,mmetsp,240367.86478125176,229479.38186935184,213338.06344057902,190053.7172974336,179286.25641365966,182512.82543178002,263212.75628744124,256193.5914452444,227408.99831706128,193121.31838449452,205704.0771831156,207696.70267250895,208743.06377318656,229571.2760470021,264781.1506386147
A0A6S7ZPA1-mmetsp,A0A6S7ZPA1,A0A6S7ZPA1,A0A6S7ZPA1,128357.5311,361992.0968,223831.7978,118290.5286,347496.7303,198066.4474,97229.83251,365813.6669,193943.7337,112482.71,369202.3508,212309.9891,110755.8337,402060,225859.8822,mmetsp,245603.48438090115,227778.9285614902,242354.38495080025,234585.09395233777,215564.60617396535,219303.57811622112,211534.04452457227,230999.12235430846,215615.21853027996,228228.40407637198,233854.55050950655,232046.47209087372,226338.32832688914,261541.59934852677,244168.7977580339
A0A6S7ZPA6-mmetsp,A0A6S7ZPA6,A0A6S7ZPA6,A0A6S7ZPA6,549177.3289,441078.2347,472551.4409,815001.0136,665359.7567,670400.8714,831565.8864,620858.3666,634515.1512,935488.209,681299.056,722094.7544,848196.6126,567410,607008.88,mmetsp,456804.4469259527,518234.84098955285,532544.920979693,691279.6917878966,738126.6597766288,714290.0755928622,705891.0783175444,694496.2638332564,681325.3319002897,797557.8989989182,753753.9904725056,761776.250987186,720560.5521922212,642094.0042174491,656057.9783403523
A0A6S7ZPE5-mmetsp,A0A6S7ZPE5,A0A6S7ZPE5,A0A6S7ZPE5,1290223.419,882414.2034,937400.5815,1104858.045,764770.496,824170.236,1053492.225,683638.7493,829201.0757,956208.0939,678532.3698,789528.532,1014170.125,736310,846085.1113,mmetsp,1072871.1785036149,1019090.561338152,980238.6576653701,915627.9831406969,905215.6249861291,870999.7497797875,872054.9819110472,826682.9716400569,875853.2493619771,789530.0350875427,821740.1773894927,837579.1866299945,838698.522077399,877666.8742524625,892142.1125770531
A0A6S7ZPH8-mmetsp,A0A6S7ZPH8,A0A6S7ZPH8,A0A6S7ZPH8,57849.43961,64508.89697,237682.3261,55563.5659,57039.81269,215948.2784,78173.11428,67586.02202,287506.1615,60828.91262,61697.10124,248988.1267,74749.92685,65507,289613.5439,mmetsp,118437.71441327658,128606.2201255556,117771.66293269701,115757.49038125483,120176.54122695627,102020.299007843,142267.55288214175,132079.09245232714,153880.60013344788,121931.19488388498,125432.80096949906,125965.34052881421,138253.81005117812,129732.68861020617,155407.88798932353
A0A6S7ZPJ3-mmetsp,A0A6S7ZPJ3,A0A6S7ZPJ3,A0A6S7ZPJ3,2530531.534,3071424.953,2679697.222,2344108.515,2965904.052,2566018.782,2806096.277,3517871.287,3152919.296,2650919.576,3414111.439,3013785.17,3099409.152,4068200,3452726.395,mmetsp,2851717.5585059817,2735466.158472979,2760659.3203352215,2651524.4234344116,2643218.575505073,2660537.773233683,3147636.86134895,3125754.6685794485,3177446.5859898073,2980998.05016623,3035046.6183599257,3054905.1089098924,3462615.2600364294,3606858.3469122197,3441499.7396388566
A0A6S7ZPN3-mmetsp,A0A6S7ZPN3,A0A6S7ZPN3,A0A6S7ZPN3,939453.974,1110928.754,1047955.249,827426.7299,913597.7675,814354.4052,709199.3873,742660.6398,613443.8905,725604.5305,727441.5783,648130.4198,725122.081,719390,648377.1268,mmetsp,969624.165723426,1036786.861689755,1037366.0804984595,842730.0387299372,858783.3638218254,842382.2340131439,708813.0121484796,704588.5909390732,674684.6164947324,727395.2449016923,690860.1531031476,703637.0500310175,726848.7706166845,683597.1827700138,703842.9734302327
A0A6S7ZPP2-mmetsp,A0A6S7ZPP2,A0A6S7ZPP2,A0A6S7ZPP2,407697.9581,665850.8707,777875.6184,305237.4343,501360.9207,618349.4022,359659.9212,587622.8329,722545.9382,322016.1933,574154.7308,686328.7057,369521.5827,656900,853737.9384,mmetsp,620716.8828905572,625697.8452322542,600789.0308738346,502907.847783391,471136.57281094557,472437.85410902125,565482.7833003749,552191.6823244885,556272.0246233548,522200.0525738342,539536.5201235389,527132.460473523,576821.7144592305,617287.2525810278,661826.1335899262
A0A6S7ZPS1-mmetsp,A0A6S7ZPS1,A0A6S7ZPS1,A0A6S7ZPS1,490695.7741,306073.3767,258758.7239,489790.815,314680.7477,248607.7888,442701.3801,440102.0106,214261.2069,424763.4758,292450.1248,192025.1305,462701.7661,319170,224212.3157,mmetsp,375354.6114381465,318474.3159594012,368890.7249163433,374353.0107262117,325354.24788502365,359206.9367095421,322234.8414957473,425604.3417612604,326440.98741811677,302381.3279861326,307585.15529958915,305228.21713768726,344371.09147275885,328942.5386907696,335934.14534817147
A0A6S7ZPT8-mmetsp,A0A6S7ZPT8,A0A6S7ZPT8,A0A6S7ZPT8,1087074.671,1295065.339,1388229.04,1136924.41,1434457.746,1486397.241,1229750.422,1503106.31,1648939.219,1184768.852,1484270.13,1566725.621,1230070.628,1495800,1566979.043,mmetsp,1284937.005304999,1247569.883233749,1265463.933675777,1339365.231096073,1376120.7777955867,1347406.4565011838,1440716.9180210733,1439430.0677527187,1483082.7713024688,1391603.9818751686,1422058.9078650225,1414457.8035221808,1441066.5335821027,1432692.0200594459,1414669.3388035442
A0A6S7ZPU6-mmetsp,A0A6S7ZPU6,A0A6S7ZPU6,A0A6S7ZPU6,121714.8722,83541.11686,16013.75172,132479.895,92267.841,25083.70251,175178.1696,112212.3058,17537.73669,139611.1677,100083.5764,17265.23608,170263.4099,105260,20641.14338,mmetsp,69641.0002061966,73415.12759849727,84029.21933678405,78091.5005031577,82266.1761281504,93218.07542025366,111609.47709183968,102494.77772145782,85573.1834537824,83689.5213516654,90193.25760918915,85297.110413705,107751.41017679864,95443.42660257293,88717.27520280574
A0A6S7ZPV0-mmetsp,A0A6S7ZPV0,A0A6S7ZPV0,A0A6S7ZPV0,11942.61792,49550.78253,42786.9024,13073.34233,47262.92003,44539.18261,14175.76419,52749.66432,44788.89549,16270.65436,54531.69496,49620.07203,16234.70581,57024,44705.16593,mmetsp,34235.05422982165,35371.859005860686,35153.94526955293,35499.84727085765,33476.4825759763,36738.283598542606,36732.981962638085,38021.96806912493,36964.06351933872,39076.26073624369,39498.28881496861,41332.210875427234,39036.049809979755,41563.03537596084,36888.35876023662
A0A6S7ZPX6-mmetsp,A0A6S7ZPX6,A0A6S7ZPX6,A0A6S7ZPX6,1553913.545,1651597.294,1496106.619,1636816.13,1746604.833,1566937.391,1819817.908,1952575.491,1777546.968,1887318.862,1950669.171,1808125.168,1945465.941,2069900,1893030.073,mmetsp,1572036.9452720813,1578144.9771087083,1595163.933556791,1654151.5001515374,1666493.7882137191,1657264.3652263035,1835413.7556363216,1858028.722686832,1841914.9807163253,1902273.079644718,1856256.0096226016,1868724.2242987147,1959867.441866663,1967130.3896990586,1943164.063121295
A0A6S7ZQ31-mmetsp,A0A6S7ZQ31,A0A6S7ZQ31,A0A6S7ZQ31,113361.1428,55669.57727,159434.2144,92202.25055,56086.14254,146937.834,66934.25572,52583.05074,118912.8824,65118.80427,49778.59032,108453.4587,77932.21031,46101,110857.3502,mmetsp,116356.23965252299,91537.09595917314,113386.59589899133,96569.90776414936,92006.00749644884,103298.98702876714,72941.02748285352,88062.71150070743,80676.05612408981,71243.34291163363,84905.83803698569,72232.76519373742,83225.55358374152,80766.11575427721,74173.28848466225
A0A6S7ZQ40-mmetsp,A0A6S7ZQ40,A0A6S7ZQ40,A0A6S7ZQ40,1419371.094,1088591.813,1082088.124,1564953.116,1261763.384,1217810.221,1545918.702,1233037.328,1269494.172,1558427.169,1299099.038,1302098.209,1609470.783,1309400,1329156.395,mmetsp,1216416.4928694607,1198930.4067832108,1202999.9856330191,1370337.8296206442,1359018.7931939787,1317938.6620682187,1350213.075156419,1332463.0027346695,1361708.136989327,1363438.059497879,1393533.7229248565,1389319.446732237,1417405.5837261896,1403056.442939094,1412234.1537277931
A0A6S7ZQ83-mmetsp,A0A6S7ZQ83,A0A6S7ZQ83,A0A6S7ZQ83,1802890.646,2159905.905,2532797.679,1695222.722,1810250.407,2148336.603,1409188.393,1488963.53,1611597.744,1419224.563,1493699.66,1660731.591,1431015.523,1514400,1579156.709,mmetsp,2005884.5655351172,2161084.5922718463,2218134.936857068,1881936.911860114,1827710.150429611,1911704.8312855316,1552653.290211999,1521383.3976579164,1483903.538788197,1564206.9607683616,1525898.9985973365,1523065.0842949408,1577780.7511070312,1545635.4658713175,1458046.7995746287
A0A6S7ZQ90-mmetsp,A0A6S7ZQ90,A0A6S7ZQ90,A0A6S7ZQ90,1195297.153,924176.6479,1120191.256,1272404.8,1001353.664,1233870.311,1915978.679,1532069.949,1931087.69,2236463.513,1720630.097,2189864.803,2108740.697,1643700,2112108.667,mmetsp,1084526.1460281673,1169144.282596582,1099301.0161294867,1158886.4315864674,1245453.8629921766,1196198.775624039,1779529.6399092786,1770205.1304548057,1790492.9655763053,2088595.5328594856,1956645.9453545047,2011069.4161649258,1965423.5072616849,1880580.5087968663,1944791.6364512073
A0A6S7ZQB6-mmetsp,A0A6S7ZQB6,A0A6S7ZQB6,A0A6S7ZQB6,7547782.479,7388182.139,6751026.563,5788551.427,5567872.978,4879390.782,5055841.643,4291074.52,4020586.73,4580495.33,3885277.054,3453898.499,4881487.89,4272500,3796685.757,mmetsp,7124187.4414946865,7165468.198366487,6962183.198257554,5319426.206697606,5516722.819730324,5321621.58245531,4567753.359054087,4360262.366649474,4568846.401776804,4080104.7367592365,3992711.2324442193,4072122.1088650962,4388887.203753989,4343438.491526217,4372588.483557097
A0A6S7ZQD1-mmetsp,A0A6S7ZQD1,A0A6S7ZQD1,A0A6S7ZQD1,2158945.882,2193506.775,2689225.841,2178279.601,2183306.714,2710319.885,2146786.457,2203948.88,2817425.861,2326580.421,2408053.166,2922454.661,2377042.052,2487200,2966455.489,mmetsp,2366156.2029380267,2357597.8823619722,2341644.0410768357,2386377.9930765424,2348516.0978604276,2360182.8016872755,2353438.249369185,2366895.174540176,2454314.209065184,2541490.832950228,2548622.6310028057,2546620.0647086906,2594270.3583032773,2619092.2576420517,2585290.734825485
A0A6S7ZQD5-mmetsp,A0A6S7ZQD5,A0A6S7ZQD5,A0A6S7ZQD5,1272731.266,1560531.301,1838002.544,1263930.118,1591848.794,1886101.708,1394057.052,1938626.447,1962166.93,1412979.414,1825494.756,2117627.357,1370068.61,1801600,1969319.567,mmetsp,1595000.1984304972,1530708.6536181893,1579642.439190094,1584873.0912569754,1556497.488770609,1622983.9310602373,1734604.6270497823,1842056.4806017883,1691525.2512568557,1756377.7852730253,1748896.5801680759,1831608.4933055018,1707002.145753046,1729220.1033986455,1697970.393596244
A0A6S7ZQD7-mmetsp,A0A6S7ZQD7,A0A6S7ZQD7,A0A6S7ZQD7,216128.9067,228991.8361,263988.1207,264083.691,243809.1706,349438.78370000003,213702.7838,237928.0608,373449.5369,193978.9782,221935.8953,374856.4042,191291.2194,208600,365497.1157,mmetsp,262852.0318232137,263402.7493226204,201516.61969546322,312243.4307881864,279614.41113339766,267820.9733706147,260353.22788026783,273179.8824973837,286451.81152080646,240038.54258416148,255682.83681025423,287543.45228470786,237270.26473346917,241092.0192413093,280281.23157084663
A0A6S7ZQH8-mmetsp,A0A6S7ZQH8,A0A6S7ZQH8,A0A6S7ZQH8,9330.238366,201719.7666,47115.61788,7671.877735,181724.3313,42916.39446,7635.296743,227214.4204,45307.26938,8789.900442,227800.8555,53315.85652,9076.254751,246470,53739.32244,mmetsp,91238.77544780275,83160.69401987767,89146.6712023596,89122.63970914087,68669.45258922745,84925.50832171785,89075.9608727769,101637.37021440113,87328.87471953654,90549.28223953642,102062.37584643695,95379.30390145254,90914.68200594869,115592.41788824214,95804.98228146139
A0A6S7ZQI5-mmetsp,A0A6S7ZQI5,A0A6S7ZQI5,A0A6S7ZQI5,689005.5712,1010030.688,986132.6615,598839.3592,875846.2124,708825.2349,621152.5246,899500.1982,632822.0284,584534.216,900375.0061,620196.175,581019.7398,923420,599069.5196,mmetsp,836301.0259431124,845926.3645251964,951222.4047723158,727924.8095405651,702081.4704866107,746649.1450888849,754744.3507897443,727438.390993078,690580.6009076814,710730.5938723653,728376.179430354,681266.3462626055,706506.3326469653,753080.2645403707,665680.9405113894
A0A6S7ZQJ4-mmetsp,A0A6S7ZQJ4,A0A6S7ZQJ4,A0A6S7ZQJ4,192942.2672,87880.59282,37768.49639,139139.3918,80498.477,36265.83947,138062.5245,75713.27725,27079.52718,133430.2218,68569.25951,27841.81974,146430.0184,78706,29189.38715,mmetsp,120933.02790420741,96894.53371689026,91785.76503768684,80080.9940711796,88896.1339275563,90277.38359255817,79263.33852682031,83711.44953549797,81056.0751069236,75746.07322792466,75971.0250583033,81821.27169834755,85616.70052390892,86954.0148916637,83173.97280413564
A0A6S7ZQM8-mmetsp,A0A6S7ZQM8,A0A6S7ZQM8,A0A6S7ZQM8,704699.4659,790813.6506,823284.0253,702367.9078,781563.6039,805113.8612,760020.9575,860413.8157,897865.3215,838484.1285,907587.0419,921611.1756,793097.005,832220,852938.0329,mmetsp,765227.1736355477,777223.9840430513,785595.4450232728,763016.7796724843,768515.8801314207,769333.3508062023,817673.7719254692,842746.4067522726,852344.8733146574,892059.4453947362,887155.8426091153,873597.1478958764,849030.95565424,816204.4135339076,812135.4510931643
A0A6S7ZQQ3-mmetsp,A0A6S7ZQQ3,A0A6S7ZQQ3,A0A6S7ZQQ3,410504.3316,393636.0977,173284.7427,438249.86,418368.3074,195729.3448,550978.1882,504606.6502,260601.745,482055.4165,492117.8234,244427.6819,476830.8798,460500,254477.3967,mmetsp,328786.44926426164,329035.17767559603,332596.2744487423,354671.32227617037,352018.6072406044,353131.68319813546,459839.92523929744,432159.15681498597,412485.87663519423,395539.2146035874,420553.3975808085,397687.6193340778,390665.0429145178,391171.2264797453,406882.48054450785
A0A6S7ZQQ4-mmetsp,A0A6S7ZQQ4,A0A6S7ZQQ4,A0A6S7ZQQ4,362954.0104,419123.121,304961.1824,320125.3893,359820.4594,265291.1057,418584.4343,432517.2182,283470.4991,361454.0136,358995.6622,253341.8314,378871.6488,375190,269269.6788,mmetsp,339960.76944359764,371948.9639461324,371215.1815303756,300308.0264258409,318822.4970664578,333338.6013971226,391466.0209838012,383948.10600957973,350696.0987394212,338572.0021634421,318083.60002632486,321929.5575230489,354698.0644746715,332591.3460120457,337137.30196374276
A0A6S7ZQS0-mmetsp,A0A6S7ZQS0,A0A6S7ZQS0,A0A6S7ZQS0,6655737.146,7480775.445,7102677.978,3805361.298,4035413.208,3734689.923,3335473.927,3632854.028,3305880.182,3320959.796,3414007.817,3222106.29,3587096.904,3756800,3519345.39,mmetsp,6861419.386099988,7014498.896520644,6791163.842942368,3924224.5505094104,3871392.639375312,3864539.2136897007,3440024.9806951936,3504149.316179483,3491923.536680105,3425068.76688704,3304502.124438742,3419127.9294475988,3699312.0880704895,3617221.7112842654,3677414.852272477
A0A6S7ZQX0-mmetsp,A0A6S7ZQX0,A0A6S7ZQX0,A0A6S7ZQX0,938745.5691,687576.8876,1037246.896,1072276.328,789194.992,1208341.96,1112482.527,765230.9672,1249779.728,1186519.828,816586.9003,1325082.851,1190039.076,842260,1353750.505,mmetsp,883570.9843069693,936611.3384346806,880427.5376393514,1013342.591198263,1043509.0240379267,1020083.4274280099,1052416.9070652802,1018299.9453606158,1053906.8950699284,1124369.9132476212,1072324.0823271498,1115372.8684333086,1127790.0875338393,1099331.031102622,1138772.7645724711
A0A6S7ZQX9-mmetsp,A0A6S7ZQX9,A0A6S7ZQX9,A0A6S7ZQX9,726823.498,427704.7067,561587.3106,774574.4896,443502.2286,658811.2396,737433.593,393905.4907,566940.9981,708211.5004,419769.4985,608132.2783,691724.9719,404650,580074.7488,mmetsp,582401.2636438461,587789.7701728205,553114.1545829882,629337.157668066,604293.7231843786,632106.7638096663,592830.2469554074,552479.1261222812,557463.9247368898,564106.9682237562,579499.716574621,590931.0632680348,547901.8606736277,563704.106707334,568134.8495534101
A0A6S7ZQZ4-mmetsp,A0A6S7ZQZ4,A0A6S7ZQZ4,A0A6S7ZQZ4,2152406.759,1883939.672,2006001.172,2516522.486,2347285.281,2450242.315,2848529.821,2418706.029,2555571.669,2594012.85,2336140.05,2473585.278,2377379.396,2064200,2210246.326,mmetsp,2024986.8598370627,2037376.5280824746,2051518.7315128068,2371633.2106634313,2476123.166733942,2445976.3521481836,2687711.6510910755,2543752.1946265395,2539502.057762311,2445405.7777703917,2465569.634892348,2466703.4049857,2239165.863568575,2208066.8539558575,2232875.3184535755
A0A6S7ZR76-mmetsp,A0A6S7ZR76,A0A6S7ZR76,A0A6S7ZR76,140612.937,296346.3068,278303.7364,107536.8442,232579.9832,198761.5856,127031.996,361357.7225,224280.7827,109984.6507,262006.215,196366.674,112223.2824,271780,218959.205,mmetsp,233670.7275181348,220128.9783764032,258118.80613291514,193536.5336568386,168190.05350700754,187418.22755990518,217191.75213828505,273082.0552524762,210100.81762746818,196506.67711362385,192158.29812836787,185289.52429945458,199223.01000019268,200119.23826330493,205370.76420890726
A0A6S7ZR91-mmetsp,A0A6S7ZR91,A0A6S7ZR91,A0A6S7ZR91,1375232.015,1215072.359,987709.4211,1046680.498,914023.4226,760996.5555,943241.7639,859832.6056,700245.424,860663.1601,752030.89,623382.4058,919038.9653,811230,688885.7736,mmetsp,1221651.5660219926,1179760.2371506225,1111130.9347954674,917699.5448745867,900560.4751539994,901592.8173750448,822005.5344444839,850302.6553133758,845443.9186701514,745609.8027865447,750324.8453989221,774403.6974182363,799614.8615324681,805227.4722610575,834944.8243506883
A0A6S7ZRD2-mmetsp,A0A6S7ZRD2,A0A6S7ZRD2,A0A6S7ZRD2,1366186.229,1333152.688,1484536.153,1349135.03,1303518.125,1526068.059,1389068.095,1297261.05,1412597.835,1581656.787,1588513.062,1748656.967,1640900.049,1633100,1739376.585,mmetsp,1391372.4773436016,1402846.604103693,1408198.2762393786,1373815.8339443724,1376010.8830908784,1444530.125777405,1414932.624736811,1370344.758739517,1345267.089175758,1613230.1748485656,1634089.4185967543,1639249.4992222365,1674229.5699492332,1674465.3346844541,1631131.079555212
A0A6S7ZRD5-mmetsp,A0A6S7ZRD5,A0A6S7ZRD5,A0A6S7ZRD5,167047.3409,57761.0405,97835.0956,122791.2719,48250.03451,77854.28026,150151.1504,48136.79311,79183.64075,141000.2755,56258.02423,91442.39145,165028.9472,62497,108405.1026,mmetsp,114605.81379893547,100980.88014923543,104126.1992473896,77097.02220335556,90677.71491718198,86421.35200282026,100285.61540481879,90555.04178917262,87599.28813845426,92529.88229753978,99352.67962107294,98461.67312422917,112895.14427130227,106111.29151813977,113492.2013911754
A0A6S7ZRP1-mmetsp,A0A6S7ZRP1,A0A6S7ZRP1,A0A6S7ZRP1,379187.3827,426664.2253,355791.8274,560325.3649,678565.2,512125.0936,610023.3134,744598.007,569561.8594,621538.1793,764009.5013,569739.4134,585855.0115,675670,523556.0533,mmetsp,395929.9992129425,374361.18837356643,431431.3972280205,581390.2379897413,591152.2432731586,575451.9501592185,632274.0630361652,647981.4076087072,628365.0311058746,644063.6929821302,664687.3307655596,628528.6010604767,607529.0648487902,588660.5758117968,585982.6144032708
A0A6S7ZRQ2-mmetsp,A0A6S7ZRQ2,A0A6S7ZRQ2,A0A6S7ZRQ2,59609.55349,128361.0497,41618.51221,57541.94608,120703.6298,59796.26766,65930.982,146445.5835,53847.10228,77492.3693,136448.4018,71111.32032,77864.74141,134500,58950.64703,mmetsp,77664.66112035351,82205.40955812507,72110.95042358707,75596.583788622,74978.23434000855,87730.1218582794,83987.52635214935,99273.83419950468,82618.32275749678,95551.5413014374,89838.36053124626,97452.54043604234,95923.99804343565,87999.43287835713,87003.52535273106
A0A6S7ZRR3-mmetsp,A0A6S7ZRR3,A0A6S7ZRR3,A0A6S7ZRR3,592608.0028,418159.0051,423354.2735,500206.6573,345256.9736,373900.4574,616163.5679,457935.4753,481774.6037,631051.8166,516624.2382,516072.0986,740246.361,599720,608775.8355,mmetsp,500264.49551375036,475210.4758053755,469600.02134852397,407131.0581770049,408597.2565483017,426103.6867691836,524006.69033030176,511555.67327363894,520982.7139091238,539012.8979764375,565181.7156560672,551148.5419695316,649072.5859968015,641109.314465395,632684.6715334044
A0A6S7ZRS1-mmetsp,A0A6S7ZRS1,A0A6S7ZRS1,A0A6S7ZRS1,3755527.203,3345768.417,3576748.64,4041850.737,3693267.571,3935201.339,3699558.121,3274925.445,3634415.579,3455493.132,3097341.417,3411334.348,3460255.358,3104300,3520658.668,mmetsp,3608649.21189068,3568108.0794619485,3498516.644653791,3883999.1010898524,3885416.674698897,3824396.109092237,3554825.2026938684,3503419.910673686,3550943.286298703,3320114.2561652916,3341264.297307217,3348133.8436934203,3324693.9649413135,3347618.321975058,3447523.668211654
A0A6S7ZRS3-mmetsp,A0A6S7ZRS3,A0A6S7ZRS3,A0A6S7ZRS3,940598.3205,841921.3371,673242.3068,935364.4036,825517.5621,698422.1321,1134192.712,1003943.662,848231.3117,1112161.706,1005654.15,881430.6163,1117397.553,1027700,920810.6109,mmetsp,826967.0724004176,837202.1634736423,815294.3487466429,821744.1897684364,821638.9638195897,836918.1945199025,1020153.3236025193,990922.0109375629,965570.8184556585,998168.7638930454,992544.8487447056,994081.6057187404,1003393.572555944,1013461.0076833214,1027900.2251744596
A0A6S7ZRT6-mmetsp,A0A6S7ZRT6,A0A6S7ZRT6,A0A6S7ZRT6,301213.7927,271727.9423,471473.7995,250140.5486,284449.0997,391998.021,232885.5966,266019.8846,351601.2952,231735.8613,251623.3703,361576.3888,238030.3049,239920,352340.4612,mmetsp,352396.9563555107,308832.9555731427,367571.90819058474,298460.4079585815,322545.41400840733,306186.09690094093,280238.0966479379,302680.0953029488,274984.3165160116,279023.90407519497,287161.7271431898,282688.91815544234,285671.23121968587,274546.3672553182,275555.2364295261
A0A6S7ZRX3-mmetsp,A0A6S7ZRX3,A0A6S7ZRX3,A0A6S7ZRX3,22572.50694,102539.9268,137178.0828,19086.93092,108501.5164,135228.3508,29013.25044,129958.589,199347.8105,20348.09423,115009.1746,163616.5995,22123.61694,114700,176970.1361,mmetsp,98614.26226045407,87779.45406940639,82495.16902230555,94236.04631865508,94039.66421463453,81064.86342116696,106704.4504264658,116571.53785743224,128102.31387635236,95820.18772810108,100873.29595025704,101890.22358457664,98050.41360449673,100548.63456001863,111686.25616443327
